id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,Class_4
975,0,1,0,0,0,0,0,0,2,0,0,1,2,0,1,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,Class_4
976,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
977,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7,0,12,0,0,0,0,0,0,1,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,Class_1
978,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Class_2
979,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8,1,0,6,0,1,0,8,0,0,0,0,0,0,0,Class_3
980,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,4,0,1,0,2,0,0,0,0,0,6,0,Class_3
981,0,0,0,0,0,0,0,2,10,0,0,0,0,0,2,0,0,2,0,0,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,3,0,Class_3
982,0,0,0,0,0,0,0,3,0,1,0,1,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,12,10,0,0,1,0,0,2,0,1,0,0,0,0,2,1,0,Class_3
983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,8,0,8,3,0,0,0,0,0,1,0,0,0,0,1,0,5,0,2,0,0,1,0,0,0,0,Class_3
984,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,2,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Class_2
985,0,0,0,0,0,0,11,4,0,0,0,1,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,23,0,0,2,0,0,0,0,0,0,0,Class_2
986,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
987,0,0,0,5,0,0,0,0,0,6,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,Class_2
988,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,6,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,Class_2
989,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,2,0,0,0,0,0,0,4,0,6,0,0,0,2,0,0,0,0,5,0,0,0,7,0,0,Class_2
990,0,1,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,21,0,1,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,23,2,Class_3
991,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,14,0,0,0,0,0,2,0,0,0,0,0,0,2,0,Class_2
992,0,0,0,0,0,0,6,0,0,3,0,0,1,0,9,2,0,3,1,0,2,0,0,0,0,1,9,1,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,Class_2
993,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,Class_3
994,0,0,1,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
995,0,21,0,0,0,0,1,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_2
996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,4,0,0,2,0,0,0,0,0,0,0,0,Class_4
997,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,5,3,0,0,0,1,1,0,0,0,0,0,1,2,0,0,Class_2
998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_2
999,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_1
1000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_3
1001,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,Class_2
1002,0,0,1,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,6,2,0,1,0,1,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,Class_2
1003,0,0,0,0,0,0,2,1,0,1,0,1,0,0,5,1,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,4,1,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,Class_2
1004,0,2,0,0,2,0,9,0,0,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,2,0,1,0,13,0,4,1,0,0,0,0,2,0,2,0,Class_2
1005,0,0,0,0,0,0,0,3,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,Class_2
1006,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,9,0,6,0,Class_2
1007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,35,0,0,0,0,0,0,0,0,0,2,0,Class_1
1008,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,8,0,0,0,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,Class_2
1009,1,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,Class_1
1010,3,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,1,14,1,0,0,0,7,0,0,2,0,3,0,0,0,1,3,1,Class_2
1011,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,Class_3
1012,1,0,0,0,0,0,13,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,Class_1
1013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,11,2,0,0,0,0,0,0,0,0,Class_2
1014,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Class_1
1015,0,0,1,0,0,3,0,2,0,5,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,11,2,0,4,0,0,4,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,Class_3
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,Class_4
1017,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19,0,2,7,0,0,0,3,15,0,0,0,0,0,0,Class_2
1018,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,11,0,0,0,0,3,0,0,6,9,0,0,0,0,0,2,0,Class_3
1019,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,12,0,Class_2
1020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
1021,0,0,0,0,0,0,0,0,0,1,0,2,0,0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_4
1022,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,Class_3
1023,0,0,0,0,0,0,0,1,21,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,Class_2
1024,0,0,0,1,0,0,0,2,0,0,0,1,0,0,4,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Class_3
1025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,1,Class_4
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,Class_2
1027,0,0,0,4,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,2,0,0,Class_2
1028,0,0,0,0,0,0,0,2,0,2,0,0,1,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
1029,0,0,0,1,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,9,0,0,Class_2
1030,0,0,0,0,1,0,0,0,5,0,0,0,3,2,0,1,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,2,0,20,0,0,0,0,0,0,0,1,0,0,Class_3
1031,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Class_2
1032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,1,0,2,0,0,0,0,2,0,Class_3
1033,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,Class_3
1034,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Class_3
1035,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Class_2
1036,2,0,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,17,0,7,0,2,0,1,3,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,Class_2
1037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,10,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
1038,0,0,0,0,0,2,0,1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,0,Class_2
1039,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,Class_2
1040,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,20,2,2,0,0,0,0,0,0,0,0,0,Class_1
1041,0,0,0,3,0,0,0,7,18,14,0,4,0,0,0,1,0,0,1,1,0,4,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,Class_3
1042,0,0,0,1,0,0,1,1,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,4,0,0,0,1,0,0,1,0,0,Class_2
1043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,1,1,0,0,13,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
1044,0,1,0,1,0,0,1,0,0,2,0,1,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
1045,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,2,0,1,28,0,0,0,0,0,2,0,Class_2
1046,0,0,0,2,16,0,0,0,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,4,2,Class_2
1047,0,0,4,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,Class_3
1048,0,0,0,0,0,0,11,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,3,0,8,5,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,Class_1
1049,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,4,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,5,Class_2
1050,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1051,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Class_1
1052,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,Class_2
1053,0,0,0,10,6,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,Class_2
1054,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,8,0,4,6,0,0,0,0,0,0,0,0,Class_2
1055,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,1,Class_3
1056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,6,0,0,Class_2
1057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,4,0,Class_3
1058,0,1,1,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,Class_2
1059,0,0,0,0,1,0,2,16,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,Class_2
1060,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
1061,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,Class_2
1062,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0,1,0,11,0,4,0,0,6,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,Class_2
1063,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
1064,3,0,0,0,0,0,0,0,1,0,7,0,1,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,Class_4
1065,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,Class_3
1066,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,0,0,2,0,28,1,1,0,0,6,0,0,0,0,0,0,Class_3
1067,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,9,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Class_1
1068,0,0,0,6,4,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,Class_1
1069,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,6,2,1,0,2,Class_3
1070,0,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,17,0,0,3,10,0,1,0,0,3,0,0,0,0,0,0,0,1,1,Class_1
1071,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,9,0,0,0,19,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,Class_2
1072,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,5,0,0,0,0,Class_1
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_2
1074,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,10,0,0,0,0,0,0,1,0,0,3,0,Class_2
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Class_4
1076,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1077,0,0,0,1,0,0,0,1,1,3,0,0,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_4
1078,0,0,1,0,0,0,1,0,4,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Class_4
1079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,1,8,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,Class_4
1080,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,Class_3
1081,0,0,0,1,0,0,0,7,0,0,0,2,1,0,5,1,0,0,0,0,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,12,0,0,1,1,0,6,Class_2
1082,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0,2,5,0,0,12,1,0,0,0,0,0,0,0,Class_3
1083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Class_3
1084,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,Class_2
1085,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,2,0,Class_3
1086,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,Class_1
1087,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,9,0,0,0,0,3,0,0,0,10,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,Class_2
1088,0,0,0,3,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,Class_2
1089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
1090,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,1,13,0,0,8,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,Class_4
1091,0,0,0,1,0,0,1,2,0,0,0,0,0,0,28,0,0,0,0,42,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,Class_4
1092,0,0,0,3,0,0,0,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,Class_2
1093,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,18,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,Class_1
1094,0,0,0,0,7,0,0,4,0,3,0,0,0,0,5,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,Class_3
1095,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,7,3,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,Class_3
1096,2,1,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
1097,0,0,0,0,0,0,0,8,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,Class_2
1098,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Class_2
1099,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,1,1,3,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,14,2,0,4,0,0,0,0,0,1,1,Class_3
1100,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,Class_2
